arc                                                                         ,file                                                            ,crc32
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\tex\cm\t_cm10_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\efl\pl\pl0000\l_pl0000_10                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\tex\cm\t_cm02_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\efl\pl\pl0002\l_pl0002_00                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\efl\cm\cm000\l_cm005_00                                  ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\efl\pl\pl0000\l_pl0000_18                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,effect\epv\pl\pl0002\p_pl0002                                   ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\collision\job02\job02_atk                       ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\wp313_000_start                         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\wp313_000_rewire                        ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\wp313_000_shot                          ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\wp313_000_catch                         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\job02_jump_whoosh                       ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\job02_wire_catch                        ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\job02_wire_hit_scr                      ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\wave\job02_speed_up                          ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\job_02                                       ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\wave\game_com_stabshock_01                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\wave\game_com_stabshock_big                   ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\wave\game_com_stabshock_02                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\wave\game_com_shift_bit                       ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\wave\game_com_shift_end                       ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\game\com\game_com                                      ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,sound\se\job\job02\job_02                                       ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000_NM                         ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000_NUKI                       ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\textures\obj_b_BM                                           ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000_CMM                        ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,scr\sky\DDCube0_CM                                              ,7808EA10
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000_MM                         ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000_e_MM                       ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\wp\wp313\wp313000\model\wp313000                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\motion\m0002\m0002_co\m0002_co                  ,7F99F211
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,camera\cam\pl\pl02                                              ,12C3BFA7
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\keycommand\Job02BaseActCommand            ,2D9C1B10
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\motion\m0002\m0002_co\m0002_co                  ,76820D81
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\actionparamlist\job02_com                 ,79DAF969
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\jump\job02jmpparam                        ,D156C3
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\keycommand\Job02CustomSkillCommand        ,2D9C1B10
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\shellparam\job02                          ,325AACA5
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\actionparamlist\job02_cs                  ,79DAF969
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\jobcustom\jobcustom02                     ,2CE192E3
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\param\adjustparam\job02param                    ,4046F1E1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02.arc                     ,obj\pl\pl000000\motion\m0002\m0002_at\m0002_at                  ,7F99F211
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_02                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_03                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\motion\m0002\m0002_at\m0002_cs01                ,76820D81
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,sound\se\job\job02_cs\job02_cs01\wave\job02_cs01_whoosh_a       ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,sound\se\job\job02_cs\job02_cs01\wave\job02_cs01_whoosh_b       ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,sound\se\job\job02_cs\job02_cs01\job02_cs01                     ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,sound\se\job\job02_cs\job02_cs01\job02_cs01                     ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01                       ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_01                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_10                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_04                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\motion\m0002\m0002_at\m0002_cs01                ,7F99F211
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_07                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_08                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_09                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\tex\cm\t_cm01_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\efl\pl\pl0002\l_pl0002_cs01_00                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\grw\g_cm00_00                                            ,437BCF2
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\efl\cm\cm000\l_cm008_00                                  ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\tex\cm\t_cm00_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\efl\pl\pl0000\l_pl0000_01                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\tex\cm\t_cm01_02                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\tex\cm\t_cm10_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\tex\cm\t_cm04_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\efl\pl\pl0000\l_pl0000_10                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\efl\pl\pl0000\l_pl0000_00                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,effect\epv\pl\pl0002\p_pl0002_cs01                              ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_05                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs01.arc                ,obj\pl\pl000000\collision\job02\cs01\cs01_06                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_02                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_03                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\motion\m0002\m0002_at\m0002_cs02                ,76820D81
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\wave\job02_cs02_powder         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\wave\job02_cs02_whoosh         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\wave\job02_cs02_bom            ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\wave\job02_cs02_bom_lv2        ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\job02_cs02                     ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,sound\se\job\job02_cs\job02_cs02\job02_cs02                     ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02                       ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_01                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_10                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_04                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\motion\m0002\m0002_at\m0002_cs02                ,7F99F211
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_07                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_08                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,obj\pl\pl000000\collision\job02\cs02\cs02_09                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm00_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\efl\pl\pl0000\l_pl0000_01                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm01_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm01_02                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm04_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_02                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_02                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm10_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm05_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm02_03                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\tex\cm\t_cm03_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job02_cs02.arc                ,effect\efl\pl\pl0000\l_pl0000_03                                ,6D5AE854
