keys,ja,en
ITEM_NAME_15820,ポリッシュドガントレット,Polished Gauntlet
ITEM_NAME_15821,ポリッシュドガントレット,Polished Gauntlet
ITEM_NAME_15822,ポリッシュドガントレット,Polished Gauntlet
ITEM_NAME_15823,アリズンズシーザー,Arisen's Seizer
ITEM_NAME_15824,アリズンズシーザー,Arisen's Seizer
ITEM_NAME_15825,アリズンズシーザー,Arisen's Seizer
ITEM_NAME_15826,アリズンズシーザー,Arisen's Seizer
ITEM_NAME_15827,アリズンズシーザー,Arisen's Seizer
ITEM_NAME_15828,ハンズオブラディアンス,Hands of Radiance
ITEM_NAME_15829,ハンズオブラディアンス,Hands of Radiance
ITEM_NAME_15830,ハンズオブラディアンス,Hands of Radiance
ITEM_NAME_15831,ハンズオブラディアンス,Hands of Radiance
ITEM_NAME_15832,ハンズオブラディアンス,Hands of Radiance
ITEM_NAME_15833,錆びた魔道弓,Rusted Magick Bow
ITEM_NAME_15834,錆びた魔道弓,Rusted Magick Bow
ITEM_NAME_15835,錆びた魔道弓,Rusted Magick Bow
ITEM_NAME_15836,錆びた魔道弓,Rusted Magick Bow
ITEM_NAME_15837,錆びた魔道弓,Rusted Magick Bow
ITEM_NAME_15838,ポリッシュドスペル,Polished Spell
ITEM_NAME_15839,ポリッシュドスペル,Polished Spell
ITEM_NAME_15840,ポリッシュドスペル,Polished Spell
ITEM_NAME_15841,ポリッシュドスペル,Polished Spell
ITEM_NAME_15842,ポリッシュドスペル,Polished Spell
ITEM_NAME_15843,アリズンズディスターバー,Arisen's Disturber
ITEM_NAME_15844,アリズンズディスターバー,Arisen's Disturber
ITEM_NAME_15845,アリズンズディスターバー,Arisen's Disturber
ITEM_NAME_15846,アリズンズディスターバー,Arisen's Disturber
ITEM_NAME_15847,アリズンズディスターバー,Arisen's Disturber
ITEM_NAME_15848,スペルオブラディアンス,Spell of Radiance
ITEM_NAME_15849,スペルオブラディアンス,Spell of Radiance
ITEM_NAME_15850,スペルオブラディアンス,Spell of Radiance
ITEM_NAME_15851,スペルオブラディアンス,Spell of Radiance
ITEM_NAME_15852,スペルオブラディアンス,Spell of Radiance
ITEM_NAME_15853,錆びた杖,Rusted Staff
ITEM_NAME_15854,錆びた杖,Rusted Staff
ITEM_NAME_15855,錆びた杖,Rusted Staff
ITEM_NAME_15856,錆びた杖,Rusted Staff
ITEM_NAME_15857,錆びた杖,Rusted Staff
ITEM_NAME_15858,ポリッシュドスタッフ,Polished Staff
ITEM_NAME_15859,ポリッシュドスタッフ,Polished Staff
ITEM_NAME_15860,ポリッシュドスタッフ,Polished Staff
ITEM_NAME_15861,ポリッシュドスタッフ,Polished Staff
ITEM_NAME_15862,ポリッシュドスタッフ,Polished Staff
ITEM_NAME_15863,アリズンズディスペラー,Arisen's Dispeller
ITEM_NAME_15864,アリズンズディスペラー,Arisen's Dispeller
ITEM_NAME_15865,アリズンズディスペラー,Arisen's Dispeller
ITEM_NAME_15866,アリズンズディスペラー,Arisen's Dispeller
ITEM_NAME_15867,アリズンズディスペラー,Arisen's Dispeller
ITEM_NAME_15868,スタッフオブラディアンス,Staff of Radiance
ITEM_NAME_15869,スタッフオブラディアンス,Staff of Radiance
ITEM_NAME_15870,スタッフオブラディアンス,Staff of Radiance
ITEM_NAME_15871,スタッフオブラディアンス,Staff of Radiance
ITEM_NAME_15872,スタッフオブラディアンス,Staff of Radiance
ITEM_NAME_15873,錆びた大杖,Rusted Archistaff
ITEM_NAME_15874,錆びた大杖,Rusted Archistaff
ITEM_NAME_15875,錆びた大杖,Rusted Archistaff
ITEM_NAME_15876,錆びた大杖,Rusted Archistaff
ITEM_NAME_15877,錆びた大杖,Rusted Archistaff
ITEM_NAME_15878,ポリッシュドワンズ,Polished Wand
ITEM_NAME_15879,ポリッシュドワンズ,Polished Wand
ITEM_NAME_15880,ポリッシュドワンズ,Polished Wand
ITEM_NAME_15881,ポリッシュドワンズ,Polished Wand
ITEM_NAME_15882,ポリッシュドワンズ,Polished Wand
ITEM_NAME_15883,アリズンズアニヒレイター,Arisen's Annihilator
ITEM_NAME_15884,アリズンズアニヒレイター,Arisen's Annihilator
ITEM_NAME_15885,アリズンズアニヒレイター,Arisen's Annihilator
ITEM_NAME_15886,アリズンズアニヒレイター,Arisen's Annihilator
ITEM_NAME_15887,アリズンズアニヒレイター,Arisen's Annihilator
ITEM_NAME_15888,ワンズオブラディアンス,Wand of Radiance
ITEM_NAME_15889,ワンズオブラディアンス,Wand of Radiance
ITEM_NAME_15890,ワンズオブラディアンス,Wand of Radiance
ITEM_NAME_15891,ワンズオブラディアンス,Wand of Radiance
ITEM_NAME_15892,ワンズオブラディアンス,Wand of Radiance
ITEM_NAME_15893,錆びた精霊槍,Rusted Spirit Lance
ITEM_NAME_15894,錆びた精霊槍,Rusted Spirit Lance
ITEM_NAME_15895,錆びた精霊槍,Rusted Spirit Lance
ITEM_NAME_15896,錆びた精霊槍,Rusted Spirit Lance
ITEM_NAME_15897,錆びた精霊槍,Rusted Spirit Lance
ITEM_NAME_15898,ポリッシュドランス,Polished Lance
ITEM_NAME_15899,ポリッシュドランス,Polished Lance
ITEM_NAME_15900,ポリッシュドランス,Polished Lance
ITEM_NAME_15901,ポリッシュドランス,Polished Lance
ITEM_NAME_15902,ポリッシュドランス,Polished Lance
ITEM_NAME_15903,アリズンズペネトレイター,Arisen's Penetrator
ITEM_NAME_15904,アリズンズペネトレイター,Arisen's Penetrator
ITEM_NAME_15905,アリズンズペネトレイター,Arisen's Penetrator
ITEM_NAME_15906,アリズンズペネトレイター,Arisen's Penetrator
ITEM_NAME_15907,アリズンズペネトレイター,Arisen's Penetrator
ITEM_NAME_15908,スピアオブラディアンス,Spear of Radiance
ITEM_NAME_15909,スピアオブラディアンス,Spear of Radiance
ITEM_NAME_15910,スピアオブラディアンス,Spear of Radiance
ITEM_NAME_15911,スピアオブラディアンス,Spear of Radiance
ITEM_NAME_15912,スピアオブラディアンス,Spear of Radiance
ITEM_NAME_15913,刻みつけられた陶片,Carved Potsherd
ITEM_NAME_15914,陶製呪具,Pottery Charm
ITEM_NAME_15915,紫色の花弁,Purple Petals
ITEM_NAME_15916,紫鬼草の種子,Purple Algae Seed
ITEM_NAME_15917,古代鉄鉱,Ancient Iron Ore
ITEM_NAME_15918,古代鉄のインゴット,Ancient Iron Ingot
ITEM_NAME_15919,ねじれた鉄片,Twisted Iron Scrap
ITEM_NAME_15920,古将の鎖帷子,Ancient General's Chainmail
ITEM_NAME_15921,ヒメイタケ,Shrieking Mushroom
ITEM_NAME_15922,呪鳴のヒメイタケ,Cursed Shrieking Mushroom
ITEM_NAME_15923,聖像の破片,Icon Fragment
ITEM_NAME_15924,異郷の女神像,Foreign Goddess Idol
ITEM_NAME_15925,緋色の羽根,Scarlet Plume
ITEM_NAME_15926,侵魔の食い残し,Demon Scraps
ITEM_NAME_15927,狂巨人の尺骨,Infected Giant Ulna
ITEM_NAME_15928,虹染めの曲爪,Rainbow-Colored Claw
ITEM_NAME_15929,謎の甲羅片,Mysterious Shell Fragment
ITEM_NAME_15930,巨大な甲羅片,Giant Carapace
ITEM_NAME_15931,古文書の破片,Ancient Manuscript Scrap
ITEM_NAME_15932,フィンダム古文書,Phindym Manuscript
ITEM_NAME_15933,巨大な鱗,Giant Scale
ITEM_NAME_15934,タラスクシェル,Tarasque Shell
ITEM_NAME_15935,プラチナムブラッド,Platinum Blood
ITEM_NAME_15936,ファーラナ印記章,Farana Medal
ITEM_NAME_15937,エラン印記章,Elan Medal
ITEM_NAME_15938,モロー印記章,Morrow Medal
ITEM_NAME_15939,キンガル印記章,Kingal Medal
ITEM_NAME_15940,緑樹の希晶,Rare Green Tree Crystal
ITEM_NAME_15941,古騎士の書簡,Ancient Knight's Letter
ITEM_NAME_15942,古騎士の書物,Ancient Knight's Book
ITEM_NAME_15943,古騎士の聖典,Ancient Knight's Scripture
ITEM_NAME_15944,ファーラナミント,Farana Mint
ITEM_NAME_15945,発泡水,Sparkling Water
ITEM_NAME_15946,白骨岩,White Bone Rock
ITEM_NAME_15947,オールドゼラニウム,Old Geranium
ITEM_NAME_15948,特級香木,Premium Fragrant Wood
ITEM_NAME_15949,エラナウォーター,Elana Water
ITEM_NAME_15950,腐朽木,Rotten Tree
ITEM_NAME_15951,ニオイタケモドキ,Crab Brittlegill
ITEM_NAME_15952,ヘンルーダ,Wijnruit
ITEM_NAME_15953,振鳴石,Ringing Ore
ITEM_NAME_15954,渓谷の湧き水,Valley Spring Water
ITEM_NAME_15955,キンガライト,Kingalite
ITEM_NAME_15956,ブライトチタン,Bright Titanium
ITEM_NAME_15957,スパイダーメッシュ,Spider Mesh
ITEM_NAME_15958,夢現のスクロール,Scroll of Dream and Reality
ITEM_NAME_15959,小妖精の擬翼,Pixie Mock Wing
ITEM_NAME_15960,魔狼のすじ肉,Demon Wolf's Sinewy Meat
ITEM_NAME_15961,ごわついた鰐皮,Stiff Crocodile Skin
ITEM_NAME_15962,青銅の尾羽,Bronze Tail Feather
ITEM_NAME_15963,血なまぐさい巨大牙,Bloodied Giant Tusk
ITEM_NAME_15965,複合器官,Composite Organ
ITEM_NAME_15967,まばゆい銀羽根,Dazzling Silver Plume
ITEM_NAME_15969,するどい背とげ,Sharp Back Spine
ITEM_NAME_15971,濁った竜牙,Murky Dragon Fang
ITEM_NAME_15973,使者の魔角,Demon Envoy's Horn
ITEM_NAME_15974,使者の忌み尾,Envoy's Loathsome Tail
ITEM_NAME_15975,厚い貝殻,Thick Shell
ITEM_NAME_15976,巨大な貝化石,Giant Fossil Shell
ITEM_NAME_15977,瘤だらけの枝,Gnarled Branch
ITEM_NAME_15978,病み枝のリース,Diseased Wreath
ITEM_NAME_15979,図入りの古布,Illustrated Old Cloth
ITEM_NAME_15980,スピリッツタペストリー,Spirit's Tapestry
ITEM_NAME_15981,古代ソテツ,Ancient Sago Palm
ITEM_NAME_15982,最古の緑葉,Aged Green Leaves
ITEM_NAME_15983,透明な粗砂,Transparent Coarse Sand
ITEM_NAME_15984,透き通る水砂,Clear Fine Sand
ITEM_NAME_15985,いびつな木の実,Malformed Nut
ITEM_NAME_15986,奇妙な新芽,Strange Sprout
ITEM_NAME_15987,漆黒の獣毛,Jet Black Fur
ITEM_NAME_15988,侵食魔の骨片,Infected Demon Bone Fragment
ITEM_NAME_15989,小妖精の宝冠,Pixie Crown
ITEM_NAME_15990,サンクトサップ,Sancto Sap
ITEM_NAME_15991,怪しげな獣皮,Dubious Animal Pelt
ITEM_NAME_15992,肉が抜けた獣皮,Fleshed Animal Pelt
ITEM_NAME_15993,結晶化した樹液,Crystallized Sap
ITEM_NAME_15994,穢れの小羽根,Corrupted Small Feathers
ITEM_NAME_15995,グリフィンスピネル,Griffin Spinel
ITEM_NAME_15996,災厄を招く黒爪,Black Claw of Misfortune
ITEM_NAME_15997,大海の希晶,Ocean Crystal
ITEM_NAME_15998,ブルーオパール,Blue Opal
ITEM_NAME_15999,蒼空のブルーオパール,Blue Skies Blue Opal
ITEM_NAME_16000,竜空のブルーオパール,Sky Dragon's Blue Opal
ITEM_NAME_16001,灰花岩,Ashen Flower Rock
ITEM_NAME_16002,滑らかな白泥,Smooth White Mud
ITEM_NAME_16003,モローラワン材,Morrow Lauan Wood
ITEM_NAME_16004,アダマス鉱,Adamas Ore
ITEM_NAME_16005,銀雪鋼のインゴット,Silvery Snow Steel Ingot
ITEM_NAME_16006,エレメンタルレース,Elemental Lace
ITEM_NAME_16007,実影のスクロール,Scroll of True Shadow
ITEM_NAME_16008,か細い大腿骨,Fine Femur
ITEM_NAME_16009,護獣の緑毛,Protected Beast's Green Fur
ITEM_NAME_16010,脈打つ心臓,Still-Beating Heart
ITEM_NAME_16011,海妖鳥の鳴管,Seabird Syrinx
ITEM_NAME_16012,千年苔,Thousand-Year Moss
ITEM_NAME_16013,災厄の歪み角,Deformed Horn of Misfortune
ITEM_NAME_16014,滅びの鷲爪,Eagle's Damaged Talon
ITEM_NAME_16017,戦徒の忠心,Soldier's Loyalty
ITEM_NAME_16018,研磨剤,Abrasive
ITEM_NAME_16019,錆びた鉄塊,Rusty Iron Lump
ITEM_NAME_16020,上級研磨剤,Superior Abrasive
ITEM_NAME_16029,NPC用_wp306037,
ITEM_NAME_16030,剛力のクレスト【延焼】,Crest of Herculean Power (Burning)
ITEM_NAME_16031,剛力のクレスト【凍結】,Crest of Herculean Power (Freezing)
ITEM_NAME_16032,剛力のクレスト【感電】,Crest of Herculean Power (Shock)
ITEM_NAME_16033,剛力のクレスト【聖吸】,Crest of Herculean Power (Holy Drain)
ITEM_NAME_16034,剛力のクレスト【闇霧】,Crest of Herculean Power (Blinding)
ITEM_NAME_16035,覇魔のクレスト【延焼】,Crest of Superior Magick (Burning)
ITEM_NAME_16036,覇魔のクレスト【凍結】,Crest of Superior Magick (Freezing)
ITEM_NAME_16040,覇魔のクレスト【感電】,Crest of Superior Magick (Shock)
ITEM_NAME_16041,覇魔のクレスト【聖吸】,Crest of Superior Magick (Holy Drain)
ITEM_NAME_16042,覇魔のクレスト【闇霧】,Crest of Superior Magick (Blinding)
ITEM_NAME_16043,剛力のクレスト【吹飛】,Crest of Herculean Power (Blow Power)
ITEM_NAME_16044,剛力のクレスト【気絶】,Crest of Herculean Power (Stun)
ITEM_NAME_16045,剛力のクレスト【毒】,Crest of Herculean Power (Poison)
ITEM_NAME_16046,剛力のクレスト【遅延】,Crest of Herculean Power (Torpor)
ITEM_NAME_16047,剛力のクレスト【睡眠】,Crest of Herculean Power (Sleep)
ITEM_NAME_16048,剛力のクレスト【石化】,Crest of Herculean Power (Petrification)
ITEM_NAME_16049,剛力のクレスト【黄金化】,Crest of Herculean Power (Gilding)
ITEM_NAME_16050,剛力のクレスト【物防低下】,Crest of Herculean Power (Lowered Defense)
ITEM_NAME_16051,覇魔のクレスト【吹飛】,Crest of Superior Magick (Blow Power)
ITEM_NAME_16052,覇魔のクレスト【気絶】,Crest of Superior Magick (Stun)
ITEM_NAME_16053,覇魔のクレスト【毒】,Crest of Superior Magick (Poison)
ITEM_NAME_16054,覇魔のクレスト【遅延】,Crest of Superior Magick (Torpor)
ITEM_NAME_16055,覇魔のクレスト【睡眠】,Crest of Superior Magick (Sleep)
ITEM_NAME_16056,覇魔のクレスト【石化】,Crest of Superior Magick (Petrification)
ITEM_NAME_16057,覇魔のクレスト【黄金化】,Crest of Superior Magick (Gilding)
ITEM_NAME_16058,覇魔のクレスト【魔防低下】,Crest of Superior Magick (Lowered Magick Defense)
ITEM_NAME_16059,剛力のクレスト【軽量化】,Crest of Herculean Power (Lightness)
ITEM_NAME_16060,覇魔のクレスト【軽量化】,Crest of Superior Magick (Lightness)
ITEM_NAME_16061,火延焼のクレスト【炎防低下】,Crest of Incineration (Decreased Fire Resist)
ITEM_NAME_16062,氷凍結のクレスト【氷防低下】,Crest of Permafrost (Decreased Ice Resist)
ITEM_NAME_16063,雷感電のクレスト【雷防低下】,Crest of Electrocution (Decreased Lightning Resist)
ITEM_NAME_16064,白聖吸のクレスト【聖防低下】,Crest of Sanctity (Decreased Holy Resist)
ITEM_NAME_16065,黒闇霧のクレスト【闇防低下】,Crest of Twilight (Decreased Dark Resist)
ITEM_NAME_16066,剛体のクレスト,Crest of Strong Health
ITEM_NAME_16067,体力のクレスト,Crest of Health
ITEM_NAME_16068,剛久力のクレスト,Crest of Strong Stamina
ITEM_NAME_16069,持久力のクレスト,Crest of Stamina
ITEM_NAME_16070,頑守のクレスト【体力】,Crest of Firm Protection (Health)
ITEM_NAME_16071,頑守のクレスト【耐久】,Crest of Firm Protection (Endurance)
ITEM_NAME_16072,頑守のクレスト【生命力】,Crest of Firm Protection (Vitality)
ITEM_NAME_16073,頑守のクレスト【軽量化】,Crest of Firm Protection (Lightness)
ITEM_NAME_16074,叡智のクレスト【体力】,Crest of Wisdom (Health)
ITEM_NAME_16075,叡智のクレスト【耐久】,Crest of Wisdom (Endurance)
ITEM_NAME_16076,叡智のクレスト【生命力】,Crest of Wisdom (Vitality)
ITEM_NAME_16077,叡智のクレスト【軽量化】,Crest of Wisdom (Lightness)
ITEM_NAME_16078,強固のクレスト,Crest of Unwavering
ITEM_NAME_16079,活力のクレスト,Crest of Vigor
ITEM_NAME_16080,遮炎のクレスト,Crest of Fire Barrier
ITEM_NAME_16081,遮氷のクレスト,Crest of Ice Barrier
ITEM_NAME_16082,遮雷のクレスト,Crest of Lightning Barrier
ITEM_NAME_16083,遮聖のクレスト,Crest of Holy Barrier
ITEM_NAME_16084,遮闇のクレスト,Crest of Dark Barrier
ITEM_NAME_16085,双耐のクレスト【毒・遅延】,Crest of Double Resist (Poison/Torpor)
ITEM_NAME_16086,双耐のクレスト【睡眠・気絶】,Crest of Double Resist (Sleep/Stun)
ITEM_NAME_16087,双耐のクレスト【石化・黄金化】,Crest of Double Resist (Petrify/Gild)
ITEM_NAME_16088,双耐のクレスト【呪い・封印】,Crest of Double Resist (Curse/Stifle)
ITEM_NAME_16089,双耐のクレスト【物攻・物防】,Crest of Double Resist (Lowered Strength/Defense)
ITEM_NAME_16090,双耐のクレスト【魔攻・魔防】,Crest of Double Resist (Lowered Magick/Magick Defense)
ITEM_NAME_16091,炎加護のクレスト,Crest of Fire Protection
ITEM_NAME_16092,氷加護のクレスト,Crest of Ice Protection
ITEM_NAME_16093,雷加護のクレスト,Crest of Lightning Protection
ITEM_NAME_16094,聖加護のクレスト,Crest of Holy Protection
ITEM_NAME_16095,闇加護のクレスト,Crest of Dark Protection
ITEM_NAME_16096,三耐のクレスト【眠・毒・遅】,Crest of Triple Resist (Sleep/Poison/Slow)
ITEM_NAME_16097,三耐のクレスト【絶・呪・封】,Crest of Triple Resist (Stun/Curse/Stifle)
ITEM_NAME_16098,三耐のクレスト【石・金・軟】,Crest of Triple Resist (Petrify/Gild/Frail)
ITEM_NAME_16099,物魔加護のクレスト,Crest of Stature Protection
ITEM_NAME_16100,習得の書【友癒】,Book of Acquisition (Companion Healing)
ITEM_NAME_16101,習得の書【重歩 軽】,Book of Acquisition (Heavy Steps: Light)
ITEM_NAME_16102,習得の書【穿歩 軽】,Book of Acquisition (Deft Footing: Light)
ITEM_NAME_16103,習得の書【延泉 軽】,Book of Acquisition (Extended Springs: Light)
ITEM_NAME_16104,習得の書【探採 軽】,Book of Acquisition (Gathering: Light)
ITEM_NAME_16105,習得の書【薬効 軽】,Book of Acquisition (Efficacy: Light)
ITEM_NAME_16106,習得の書【効延 軽】,Book of Acquisition (Effect Extension: Light)
ITEM_NAME_16107,習得の書【巧掘 軽】,Book of Acquisition (Expert Excavator: Light)
ITEM_NAME_16108,習得の書【流断 軽】,Book of Acquisition (Flow: Light)
ITEM_NAME_16109,習得の書【宝眼 軽】,Book of Acquisition (Treasure Eye: Light)
ITEM_NAME_16110,習得の書【根性 軽】,Book of Acquisition (Willpower: Light)
ITEM_NAME_16111,習得の書【安着 軽】,Book of Acquisition (Safe Landing: Light)
ITEM_NAME_16112,ホリデーシーズンの飾り,Holiday Season Decoration
ITEM_NAME_16113,クリスマスツリー,Christmas Tree
ITEM_NAME_16114,リトル・フロスト,Little Frost
ITEM_NAME_16115,虹色の羽,Rainbow Feather
ITEM_NAME_16116,変色した臓器,Discolored Organs
ITEM_NAME_16117,装甲状の鱗,Armored Scale
ITEM_NAME_16118,漆黒の毛皮,Jet Black Pelt
ITEM_NAME_16119,蝕まれた背骨,Corroded Spine
ITEM_NAME_16120,結晶入りの小枝,Crystal-Encrusted Twig
ITEM_NAME_16121,穢れのグリフィンブラッド,Corrupted Griffin Blood
ITEM_NAME_16122,覚者の部屋着・タイプ１,Arisen's Loungewear (Type 1)
ITEM_NAME_16123,覚者の部屋着・タイプ２,Arisen's Loungewear (Type 2)
ITEM_NAME_16124,覚者の部屋着・タイプ３,Arisen's Loungewear (Type 3)
